,song_lyric,artist
14,LYRICS COMING SOON,eminem
15,"(feat. 50 Cent, G-Unit)
[50 Cent]
Yeah, Shady, Hahahaha
G G G G G G G G-Unit
[Eminem]
Here we go again
[50 Cent]
Does it make you mad when I switch my flow?
You can't understand how I get my dough
50 Cent I'm on fire cause Shady said so
I'm on fire
Everybody's in a rush try to get the throne
I just get on the track and try to set the tone
I ain't tryna use nobody as a steppin stone
But don't compare me
I'm better off jus' left alone
And I ain't even tryna go there wit record sales
I'm just tryna keep it humble and respect myself
Say what up, keep steppin, and just rep D-12
Keep my nose clean, stay away from weapons, jail
And livin wreckless
But if you go check my belt
You may see something else I used to protect myself
A vest, to stop a Rueger and deflect the shells
And send 'em back at you faster than they left the barrel
And I don't even carry guns no more, I don't got to
Got undercover cops that'll legally pop you
And I done seen a lot of people cross the line
But this motherf**er Ja musta lost his mind
That X, got him thinkin' he was DMX
Then he switched to 'Pac now he's tryna be him next
So which one are you? X, Luther, Pac or Michael
Juss keep singin' the same song, recycled
We'd all much rather get along and fight you
Me and Hailie danced to your songs we liked you
And you don't really wanna step inside no mic booth
C'mon now, you know the white boy'll bite you
I hurt your pride dawg and you know I don't like to
But I will if I have to, with syllable after syllable I just slap you
k**in' you fasta than you poppin' pill afta little pill of them tabs of that sh** you on
But if you want it you got it you'd bump this sh** too, if we ain't diss you on it
But if we lock horns we can charge harder than Busta
We bump heads wit any motherf**er that wants to
So whats the, deal where was all the tough talk?
When I walked up to you like, Ja what up dawg?
How come you didn't say you had a problem then?
When you was standin' there wit all your men, we coulda solved this then
I'ma grown man dawg come holla
All you did was slap hands, smile and swallow,
another one of them little X pills in front of me
And tell me 50 Cent was everything you wanna be come on
[50 Cent]
[Chorus]
I know you don't want it with me 



You know you don't want it with me
You, talk an' you soon will see
You don't wanna bump heads with me
I know you don't want it with me
You, talk an' you soon you will see
You know you don't want it with me
[Tony Yayo]
You couldn't son me if my father helped you
My punchlines is hot, my bars'll melt you
Ja you Stuart Little, shells'll lift you
Every other week I'm buyin a new pistol
I clap at your a** with this chrome 38
And put six thru your hats of seven 3/8
Irv you ain't Suge Knight, you should shook night
I put my knife in ya wind pipe and freeze ya on the turnpike
You know and I know who took ya chain
You got robbed two times so ya a** is lame
I'm down to die for this sh** all I need is bail
You betta stick to tha movies with Steven Seigel, b**h
[50 Cent]
[Chorus]
I know you don't want it with me
You know you don't want it with me
You, talk an' you soon will see
You don't wanna bump heads with me
I know you don't want it with me
You, talk an' you soon you will see
You know you don't want it with me
[Lloyd Banks]
f** that I'm miles away
And these industry n***as startin' to get outta hand
I'ma find your whereabouts by stompin' 'em out ya man
Tellin' New York, even in Compton they understand
I'm on the block where you was raised doin' chocolate out tha game an'...
They see me more pop a boy for icey cuz I could
Shootin' guns for money you probably forgot your way around the hood
b**h when you paranoid it's hard to make a song
Now you want it wit' us, half your artists got to make a point
Every magazine I own your on your knees takin' prayer picture
And you ain't even got shot yet, you scared b**hes
You don't know nuttin' about what pain is s**a
I'll put your a** to the ground like a train conductor, muh'f**er
[50 Cent]
[Chorus]
I know you don't want it with me
You know you don't want it with me
You, talk an' you soon will see
You don't wanna bump heads with me
I know you don't want it with me
You, talk an' you soon you will see
You know you don't want it with me
[Tony Yayo]
Yeah n***a yeah
Shady Aftermath G-Unit
f** you think they call us G Unit for
Cause we move units uhha
Don't think we ain't billin you for this motherf**ing studio time
A matter a fact keep call it a 50 we'll call it even
",eminem
16,"(2pac)
Sometimes its hard to wake up in the morning
Mind full of demons, I don't wanna hear them anymore
Got me heartbroken,fine, so many babies screaming
Cause they seeing destruction before they a see human being
So they start smoking weed, we'll never get our day
Until we learn to pray, keep our families in shape
Cause they all broke. and why do ghetto birds die
Before we learn to fly, some bodies else's child caught in guns
Smoking weed, can all make a change
So I'm told, but I haven't seen the change unfold
I keep hoping please, if you prefer to breathe
Communities in need of people that will lead
Keep your eyes open now, can only say I'll try
Until the day I die, I promise to be wise
With my heart open free, brings only misery
A way to tragedy, so I stay s**er free
Only a few chosen, rise (rise)
My ghetto queen, rise (rise)
Don't be afraid to try (try)
Too many of us died to the door to open wide
My brother be wise, stay focused on the prize
Though everybody dies
We can...
(Eminem)
Only learn to take, our anger and our hate
Control our mental state, settle down, and just set it straight
Maybe we can learn to take a second to pump the brakes
For we said it, regret it later, and let it escalate
Cause by then its too just late, theres so much we can take
Theres only so much someone can swallow and tolerate
To the point that he just breaks, snaps and thats all it takes
You'd think that we was learning from other rappers mistakes
But we ain't
Its plain to go against, with every artists, comes the image he portrays
And a picture that he paints
But in the midst of all this anger and this angst
Never once did you hear me say I'm a gangster and I ain't hear no complaints
But I know, that I will always continue to grow
As long as I lead and never follow no one else's shadow
There will never be another me
And that I can guarantee
Thats why the f** I remain s**er free to this day
The game will never be the same



No matter how much fame or success they attain
There will never be another me
And no matter what they do
There will never be another you
You can search but you'll never find
You can try to rewind time
But in your hearts and your minds
We will never die
We are forever alive
And we continue growing....
(Outlawz)
One day at a time
Don't be caught in the publicity and caught in the hype
Rappers are regular people minus money and light
Searching for fortune and fame, and super stardom
All the j**elry, all the cars, whose crew is the hardest
Now the hip-hop police, the villains is watching
And kids think beef is the only option
Outlaws born filthy, guilty as charged
My memories of him die, but makaveli lives on
You think the industry is fun
And no pity with guns
And when your money is up
Thats when your enemies come
So if he died and came back
Would he try to save rap?
We needing a change, the drama remains
I spent my whole life, fighting myself
That I can't win so I'm inviting some help
And every now and then I take rights from left
Im still just like a kid, looking for stripes on my belt
And that there is a fight in itself
So I just pray and hope god
Take a like to myself
No matter how much I try (stay alive)
I'm gunna die mad, still standing there in love with my pride
Heard frivolous beats, we past that
I'm trying to keep some income coming in
And collect on my a** cap
The rappers in the game ain't changed
And I finally realized that we not in the same game
The hating will never end, so I guess I'll deal wit it
Them 4-5 with cop k**ers, just some steel wit it
The streets is military, you gotta be a soldier
Gotta stay leery and keep your eyes on the rollers
As they do what they gotta do to shackle and hold us
So we gotta do what we gotta do to keep rolling
One way at a time, keep the faith in your mind
And we continue growin...
(2Pac)
...One day at a time. Damn!",eminem
17,"Only reason I dissed you in the first place
Was because you denied seeing me
Now I'm pissed off
Sit back, homie, relax
In fact grab a six pack
Kick back while I kick facts
Yeah Dre, sick track
Perfect way to get back
Wanna hear something wick-wack?
I got the same exact tat
That's on Nick's back
I'm obsessed now
Oh gee, is that supposed to be me
In the video with the goatee?
Wow Mariah, didn't expect you to go balls out
b**h, shut the f** up before I put all them phone calls out
You made to my house when you was wild-n-out before Nick
When you was on my dick and give you somethin to smile about
How many times you fly to my house? Still trying to count
Better shut your lying mouth if you don't want Nick finding out
You probably think cuz it's been so long
If i had something on you I woulda did it by now
Oh on the contrary, Mary Poppins, I'm mixing our studio session
Down and sending it to mastering to make it loud
Enough dirt on you to murder you
This is what the f** I do
Mariah, it ever occur to you that I still have pictures?
However you prefer to do
And that goes for Nick too
f*ggot, you think I'm scared of you?
You gonna ruin my career, you better get one
Like I'mma sit and fight with you over some s*ut, b**h-c*nt
That made me put up with her psycho-a** over 6 months
And only spread her legs to let me hit once
Yeah, what you gonna say? I'm lucky?
Tell the public that I was so ugly
That you f**ing had to be drunk to f** me?
Second base? What the f** you tell Nick, punk?
In the second week we were dry humping
That's gotta count for something
Listen girly, surely you don't want me to talk about
How I nutted early, 'cause I ejaculated prematurely
And bust all over your belly and you almost started hurling
And said I was gross, go get a towel you're stomachs curling?
Or maybe you do, but if I'm embarra**ing me
I'm embarra**ing you, and don't you dare say it isn't true
As long as the song's getting airplay, I'm dissing you



I'm a hair away from getting carried away and getting sued
I was gonna stop at 16, that was 32
This is 34 bars, we ain't even a third of the way through
Damn Slim, Mariah played you. Mariah who?
Oh, did I say ""who*e"", Nick? I meant a liar too
Like I've been goin' off on you all this time for no reason
Girl you out ya alcholic mind
Check ya wine cellar, look at the amounts of all the wine
Like I f**in' sit around and think about you all the time
I just think this sh** is funny when I pounce you on a rhyme
But f** it now I'm bout to draw the line
And for you to cross it that's a mountain that I doubt you wanna climb
I can describe areas of your house you wouldn't find
On an episode of Cribs, a blow below the ribs
If I hear another word so don't go opening your jibs
'Cause every time you do it's like an over load of fibs
I ain't saying this sh** again, ho, you know what it is
It's a warning shot before I blow up your whole spot
Call my bluff and I'll release every f**ing thing I got
Including the voicemails right before you flipped your top
When me and Luis were trying to stick two CD's in the same slot
Slim Shady, Slim Shady, I love you
I love you too
Let me whisper sweet nothings into your ear, boo
Now what you say?
It's nothing
Yeah, so what I'll do
Is refresh your memory when you said, ""I want you""
Now should I keep going, or should we call truce?
You think you cute, right?
You bet your sweet a** I do
I'm Mary Poppins, B
And I'm Superman, mmm
Mary P., Slim Shady
Comin' at you
So if you'll still be my baby girl
Then I'll still be your superhero
Oh my, Em
Yeah, I'm right here
You like this
Nope, not anymore dear
It cuts like a knife when I tell you get a life
But I'm movin' on with mine
Nick, is that your wife?
Well tell her to shut her mouth, then I'll leave her alone
If she don't stick to the script, then I'mma just keep goin'
Damn
I see Mary Ann. Mary Ann's saying, ""Cut the tape, cut the tape""
Knife!",eminem
18,"[Intro]
Ayo, what do you think about, two grown a** men, living together?
Haha, alright, what do you think about, another grown a** man
Living right upstairs from them?
Well, them two grown a** men living together on my nuts
And that's you right above them
Get the f** off them!
[Bridge X2]
Run that sh** back DJ Whoo Kid!
Run that sh** back one more time!
[Verse]
When I rhyme, somehow I think I must be subliminally throwing
Viagra at these f*gs that got these hard-ons for me
But I suppose anything goes when it comes to my flows



Nothing is off limits, except for Michael's nose
I didn't know, I'm so sorry, please tell me what I can do
To make it up to those of you who I offended
Ooh, I got it, I got an apology for Steve Harvey too
It's in my pocket, uh, wait, here it is: fu*k YOU!
Hey! What do you say, Andre? What's new?
Life is good, man I'm chilling, 50 how bout you?
Yayo's out of jail, Buck is out on bail, we'll get through, we always do
ODB, rest in peace, G-G-G-unit!",eminem
19,"You can never Ow me
you can never loan me
got a feeling come here
Come here and show me
This is where the beat is
this is where its going
this is how i feel now
think its worth showing
You need not know
you need not know
you are damn gorgeous
georgeous as it goes
got your image in my mind
better start training
training to come get you
cause i am campaigning
wanna complete you
hold you by the hand
i will hold you up
till you cannot no more stand
trust me babe ill be there
the falling will begin



just dont stop listening
to me try to sing
I wont ask no more
dont think i need to
you are amazing
even without the tune
you just know what i like
what sends me crazy
the secreat is everything
everything on you baby
your my insperation
feel in the heart
got me here darling
all the way to the start
You can never Ow me
you can never loan me
got a feeling come here
Come here and show me
This is where the beat is
this is where its going
this is how i feel now
think its worth showing",eminem
20,"[Verse 1:]
I came to the world at a time when it was in need of a villain
An a**hole, that role I think I succeed in fulfilling
But don't think I ever stopped
To think I was speaking to children
Everything was happening so fast
It was like I blinked, sold three million
Then it all went blank, all I remember
Is feeling ridiculous cause I was getting sick of this feeling
Like I am always under attack man
I could have stacked my sh** list to the ceiling
Women dish him but really thinking
If anyone ever talks to one of my little girls like this I would k** him
Guess I'm a little bit of a hypocrite
When I'm ripping sh**, but since when did this many
People ever give a sh** but I had to say
It's just my opinion
If it contradicts how I'm living
Put a dick in your rear end
That's why every time you mention a lyric, I thank you for it
For drawing more attention toward it
Cause it gave me an enormous platform
I'm flattered you thought I was that important
But you can't ignore the fact that I fought for the respect
And battle for it, mad awards, had GLAAD annoyed
Attaboy, they told me to slow down, and I just zone out
Good luck trying to convince a blonde
That's like telling Gwen Stefan' that she sold out
Cause I was tryna leave, no doubt
In anyone's mind one day I'd go down
In history think they know now
Because everybody knows
[Hook - Skylar Grey:]
Everybody knows that you're just an a**hole
Everywhere that you go, people wanna go
""Oh, everyone knows""
Everybody knows, so don't pretend to be nice
There's no place you can hide
You are just an a**hole
Everyone knows, everyone knows
[Verse 2:]
Thanks for the support, a**hole [*scratch*] thanks for the support, a**hole
Quit acting salty, I was counting on you to count me out as Asher Roth
When he round-a-bout dissed me to shout me out
Thought I was history
But goddamn, honkey, that compliment's like backhanding a donkey
Good way to get your a** socked in the mouth
Lay'em off it
But what the f** is all this thrash talking about
The fight was fixed, I'm back and you can't stop me
You knock me down, I went down from the counter
I fell but the fans caught me, and now
You're gonna have to beat the f**ing pants off me
To take my belt, word to Pacquiao
Momma said there ain't nothing else to talk about
Gotta go in that ring and knock them out
Or you better not come out
It's poetry in motion, like Freddie Roach when he's quoting Shakespeare
So what if the insults are revolting
Even Helen Keller knows life stinks
You think it's a joke til you're bullet riddled
But you should give little sh** what I think
This whole world is a mess
Gotta have a goddamn vest on your chest, and a Glock



Just to go out watch Batman
Who needs a test to test the testicles, not that man
Half of you don't got the guts and intestinal blockage
Rest of you got lap bands stuck to this model
Before they put bath salts and all those water bottles in Colorado
So get lost, Waldo
My soul's escaping through this a**hole that is gaping
A black hole that I'm swallowing this track whole
With a pack torn of paper
But I'm not taking no crap, ho
Here I go down the back pole
And I'm changing back into that old maniac in fact there it go
Trying to dip through the back door retreating cause everybody knows
[Hook]
[Verse 3:]
Holy mackeral, I'm the biggest jerk on the planet earth
I smacked a girl off the mechanical bull at a tractor pull
For thinking we have some magnetic pull
Then scream ""ICP in this b**h! How do f**ing magnets work!?""
Cause you're attractive, but we ain't attractable
Hate to be dramatical, but I'm not romantical
I'm making up words you can understandable, It's tragical
Thinking some magical sh**'s gonna happen? That ain't practical
You cracking a joke, it's laughable, cause me and love's like a bad combination
I keep them feelings locked in a vault
So it's safe to say I'm uncrackable
My heart is truly guarded, full body armor
b**h you just need a helmet because if you think you're special, you're retarded.
Thinking you're one of a kind, like you got some platinum vagina, you're a train wreck, I got a one track mind
Shorty you're fine but you sort of remind me of a 49er
Cause you been a gold digger since you was a minor
Been tryna, hunt me down like a dog, cause you're on my a**
But you can't get a scent because all of my spare time is spent
With my nose in this binder, so don't bother trying
Only women that I love are my daughters
And sometimes I rhyme and it sounds like I forget I'm a father, and I push it further
So father forgive me if I forget to draw the line
It's apparent I shouldn't of been a parent I'll never grow up
So to hell with your parents, and motherf**ing father time
And it ain't never gonna stop. A pessimist who transforms you to Optimus in his prime, so even if I'm half dead, I'm half alive
Poured my half-empty gla** in a cup, so now my cup has runneth over
And I'm about to set it on you like a motherf**ing coaster
I'm going back to what got me here, yeah co*ky, and can't knock being Rudolph so fear not my deer, and dry up your teardrops I'm here
White America's mirror, so don't feel awkward and weird, if you stare at me and see yourself, because you're one too. You shouldn't be as shocked, because everybody knows.",eminem
21,"I'm gonna k** this b**h
I'm a k** him
I'm going to f**in' jail
'Cuz I'm gonna k** this b**h
Yo man
What?
I don't know
I gotta really, really bad feelin' about this
Man would you shut the f** up
You always gotta bad feelin' man
That's her car right there
Aight let me park
Just park
I'm parkin'
f**in', turn the car off dog
Aight
Aight we wait
We wait for what?
We wait until she comes out
And then I'm gonna f**in' k** her
Man, you ain't gonna k** no one
What the f** did you bring that for?
Man shut the f** up dog
Just shut up, the f**in' clip is empty
Man, don't point that sh** at me
It's not even loaded b**h, look



Dude, God I f**in' hate it when you do that sh**
Yea, but it's funny as f**
Muthaf**a I'm gonna k** you
One of these days, I swear
Gets you every time
Is that her?
Where?
Right there mothaf**a
Ooh, yeah
Aight get down, get down
f**, what you doing to her?
Get down
What the f** you want me to get under the car?
Yo, who she walkin' with?
How the f** am I suppose to know?
You told me to duck down
It's the f**in' bouncer
Did she just kiss him?
I don't think so
Dog, she just f**in' kissed him
No she didn't
She's kissin' him dog
No she's not
Oh sh**
Come on
Mutherf**er
No",eminem
22,"[Intro: eminem]
Welcome to detroit
This is the bet shady 2.0 cypher, 2011
Myself, slaughterhouse, and yelawolf
White dog, get em!
[Verse 1: yelawolf]
Put these mutha****as in a box and I send em away
Put em in a gray 'lac and pop the trunk
And throw em in the back, jack
Ha, dig em a grave
Put a brick inside that? when I put em in a page
Moving keys I can relate, cause I live in the cage
I throw up the a, I take em to school, I give them a grade
An easy e for effort, that's the wwa
White with an attitude, alphabet soup is on my plate
All I got is z's they sleepin' on me, I can't get em awake
I spoon feed em? room full of deceivers
Believe I'm making it rain
Cause all they see is the clouds
And I watch from the couch of the vip like a potato
A bunch of meatheads, like **** it, I'll just feed em a cow
Plenty of white boys to pick from this year
But before you pick a pepper
You better pick up your heater
Cause even peter piper could pick up a mic
But what it's like to pick a fight with me is like putting nikes on a cheetah
I speed up, released in my? adidas
I'm out this ****, drinking sprite by the 2 liter
[Verse 2: joe budden]
Say I'm from the new school
I'mma say check your tone and watch your mouth
If they teaching how to dougie, then I'm condoning dropping out
Forced to wild, y'all birthed me then gave me up
I just perfected being hip-hop's foster child
Now check it: don't blame y'all for being trash fans of coppin' it
Radio's the crime scene, the ma**es are the hostages
In my youth I'd throw shots, the fads was dodging it
I'm grown: I ain't watching the throne, I'm sabotaging it
You see that 4-headed monster in the storm looms
Snipe em from a distance: the scope got a long zoom
You super mario thugs is in the wrong room
Gotta figure over here, you won't get bigger if you on shrooms
If it was left to me, I'd revive what the game be about
I done took the wine out of amy house
Enough raps from you scrub cats bout co*kin' a snub back
Wayne couldn't teach me how to love that
But I have this **** from uptown, she my summer bunny
Both parents broke, but she come from money
Think my bread is her paper to burn
So I lock her out, and now she doubt david is stern
She's so bad, I make her hit the telly from a taxi
Then dead her in the holiday inn, learned that from max b
That's why haters of envy, kind wanna send me llamas
I made it right before their eyes like I was Benihanas
Is it me, or is what I'm hearing just pitiful?
Airwaves the same, now the stereo's typical
My skin's thick, so the critics ignore it
So unafraid to die, you'd think I did it before
The boys robbin with the trash talk
Magic or Walt with the black ball
Way I bounce off the asphault with cat paws
Gla** jaw, hood of your mask will be the Blackfoot with no pa**port
Body be found in a mansion in one of my trap doors
If punks had award your status who*es categore
Probably be that of awards between michael rappaport and kenny latimore
I know hip hop's alive and well
If it died, you other crews wouldn't survive the smell
[Verse 3: crooked I]
I squad a victim, the plot'll thicken when the clock is tickin
I caught him slippin', I gotta give a shot
I hit him with proper spittin
Hottest writtens and compositions
So competition's a contradiction, somebody mention they got a crooked
Holly? we probably different, got gotti henchmen
Opposition, I'll body quick as bugatti engines
I'm on a mission to get richer
The sickest lyric kickin diggin a ditch
Weak lyricists get disfigured, sip liquor
Spit like a sick mixture of notorious, pun, and l
Get the big picture?
The poster, I'll roast ya
My mind so deadly it's just like the beanie is close to a holster
It's over, control my whole coastal region like I'm supposed to
Flow is going postal even
Open season, heart close to freezin'
Ruthless is easy
Approach, I'm squeezin' ****a, believe me
Dopest west coaster breathin'
So most ya hope I'm vegan, nope I'm beefin
Rappers need to keep it trill
Give me a beat to k**, too many people still eatin' sleepin' pills
People sleepin' on my ether sk**s
Ay, y'all ain't even real
You bout to die in this cypher
Before you die, you should do the jada and leave a will
[Verse 4: joell ortiz]
I ain't a rap dude, I'm a dude who rap
Before this, I was moving crack
k**ers y'all become when y'all rhyme I salute and dap
And if I blink then remove your snaps
You ain't cool, you whack with your foolish act
Skinny jeans don't mean yo a** shoot, it means your booty claps



Don't play like tyler perry
This the slaughterhouse of pain
Flow brown, tight, and heavy
When it come to 16s, I'm a feign
Seen in the studio near a needle with a mean lean
Probably writing bars to Nas' Thief Theme. gettin my YAOWA on
Man, all these olajuwons, we the dream team
This is an all day slaughter
They feigning for us to break like beyonce's water
The four quarters doing all the eating
And ya'll gotta know why I made the cut, I'm puerto rican
Ortiz keep they fire ready
And trying to put me out's like trying to steal a transvestite from eddie
[Verse 5: royce da 5'9""]
I'm do or die dope and you can make the sticker sittin
On the door of that phantom, your suicide note
Hi rihanna... is nicki living with you?
Let me know so I can buy binoculars and telescopes
Hi rihanna... I don't need to know you better
You tell me you love my music again, we go together
Bye rihanna... now back to y'all fools
We rock out like the outside of a guitar school
Thousand dollar frames, I prefer to see the world through
Don't ask me nothing about budden, I beat my girl too
You ask me why I keep her, I say it's cheaper to
That's why I ride around in a rolls like wiz khalifa do
Rappers I'm your daddy, I tell you straight as this
You don't k**, but your father will like jayden smith
I tell you like I tell my spanish chick
You fly, but I ain't going down on no landing strip
So get your wax on like daniel san
Or I'mma have to run like de la hoya in drag when cameras come
Point out the greatest rapper alive.
I head-shot him
Smack his girl on the bu*t and buy her some Red Bottom
Bring every deceased rapper back to see his wife
While I'm cyber-s**ing with Jessica Alba, via Skype
I'm on my D-Boy/Deebo thing, spiritual steelo swing like Cee-Lo Green
Get out the camera with you b-roll bling.
Your flow is wack.
We cornered the market like a Walmart in a cul-de-sac
Yeah, this what 2 million albums sold, and an album that's gold
Look like without having to sell your soul
Nickle!
[Verse 6: eminem]
Wait, can I rap?
Lyrical miracle spiritual individual criminal subliminal
In your swimming pool
You about to see peace destroyed
It'll never be restored
When I unleash these beastly hordes on your cd stores
Wanna stop it? you gon' need a priests, at least three swords
A ""License to iLL"" from the Beastie Boys, three Ouija boards
A squeegee and please be warned, don't ask what the squeegee's for
Or the holy water, acid raps that'll eat these floors
Eat a hole in a rhyme book, do you see these horns?
And as for me you ask when I'm gone ""will he be mourned?""
Is puke luke warm? should Casey Anthony do p**n?
Can that chick fit a new born dead baby inside a frickin' shoebox with a shoehorn,
smothered in chloroform so she can go get her groove on?
Can she duct tape and velcro a fetus?
Joell yo, tell Joe I need his empty box from his old shell-toed Adidas
So I can put these babies in the fetal position, they gettin' elbows to the penis
Yeah big deal
I took some little kids Big Wheel and spit in his firggin big kids meal
Quit tryna bite me and pinch me you wench, sit still
Did you just put your six inch heel through my Benz windsheild! ?
Is it dust we bout to kick up?
Can Yelawolf fit a fifth of rum in a big cup
Between his stick shift in his friggin' pickup
And drink like a hick redneck hill billy will til he gets hiccups! ?
Flippin' the script up like Mike Vick gettin' his junk bit by a pit,
Yup, I'mma sick pup
I'd be a horrible magician, cause I'll **** a trick up
Fix your lips up to say somethin' fly, or zip up
A. B, lets C, you said you were gonna do x-y-z
Till you **** around and get dropped like an ""E""
When you add an i-n-g
Do put a ""K"" in front of that though, when I'm.C.
I'm not the king of the microphone boo, it's more like a phone booth
Superman in this ****, Kryptonite won't do
It gives me more power, I bump the Fat Boys
And eat rat poison, take meteor showers
Fresh outta the mental hospital
And me not flossin' a middle finger while I hop in a mosh pit'll
Be like Nas doin' gospel or rn'b
you crazy?
Me pushin' them daises?
that thought is impossible
Is it flashin' across the news, ""Posdnuos was caught with a prostitute
With a huge johnson, b**bs, and a monstrous tube of lube
And a bra, some boots, some panties, in a aqua blue Mazda
Swallowin' a popsicle, playing tonsil pool
So k** the rumors it ain't happenin',
I'ma rap till I'm fossil fuel",eminem
23,"Ballin' Uncontrollably
Ballin' Uncontrollably
Ballin' Uncontrollably
B-ballin' Uncontrollably
[x4]
Man, I got everything candy-painted
Candy-painted tint, sh**'s so dark
I'd be lying if I said I ain't hit
at least nine of my friends
Plus, I got so much candy paint in my rims
Paint be flyin' off my car
Be candy paintin' the neighborhood kids
I got that whole block lookin' like it's Candyland
Ask about me, man, they be like, there go the candy man
I park the car in the garage and go in and
Come back the next mornin'
The rims are still spinnin'
Hit the wheels on that Phantom, man, that sh** looks like the Batmobile
32-inch rims, sh**, I ain't even got no wheels
Custom-fitted, custom-kitted wood grain
Custom everything, what's that on the seat?
Custom mustard stain
Now let's go hit the mall, y'all know that we finna ball
Get out the car, they be like, ""Ah, there go them superstars!""
Hit every single store, flash a f**ing wad of cash
but I ain't buying sh**, b**h
Kiss my candy-painted a**
We...
Ballin' Uncontrollably
Ballin' Uncontrollably
Ballin' Uncontrollably
B-ballin' Uncontrollably
[x4]
Yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Hit the corner liquor store
To get Corona, tip the owners
Sipped it on the way out as I dipped, I wanna rip the road up
And I'ma hit the cinema and I'ma get the hoes,
When I be it, I be it, sh**, anything goes
I'm ballin' out of control, girls know I'm loaded with dough
But, sh**, I'm stingy as f**



I'm f**in' stingy as hoes
These b**hes don't get a crumb, and it come
but I'm like what up
Shut up, b**h, sit up, get up off them knees
My candy paint's enough
If you're lucky, I'll let you hug me, but that's all you get
Then I'ma split, disappear, a cloud of smoke is all you see
Yeah...
Ballin' Uncontrollably
Ballin' Uncontrollably
Ballin' Uncontrollably
B-ballin' Uncontrollably
[x4]
b**h, get the f** out my car if we ain't finna f**
I'm horny as f**, b**h, are you s**in' my dick or what?
I'll f** a chick in the bu*t, I really don't give a sh**
Is pretty Marshall gonna have to go choke me a b**h?
You f**in' keyed up my Benz
b**h, I beat up my friends
Don't think I won't beat a b**h
I'll kick a six-year-old in the ribs
You f**in' retard, I'll have you s**in' farts out my seat
I'll teach you not to know how to control your bowels when you eat
What the f** do you think that colostomy bag is for, looks?
I ain't waste nine bullets on you for you to not sing no hooks
I f**in' take a Make a Wish Foundation patient with me
How 'bout some coke inside of your saline solution IV?
Turn around and use it on me
You tryna snort on my keys?
You f**in' broad, get in back, you're comin' to Florida with me,
Tell your momma I'ma drop you off at the hospital later
We finna make this run
Take this gun and cover me, Slater
And quit your...
Ballin' Uncontrollably
Ballin' Uncontrollably
Ballin' Uncontrollably
B-ballin' Uncontrollably
[x4]",eminem
24,"Can we pretend that airplanes
In the night sky
Are like shooting stars
I could really use a wish right now (wish right now, wish right now)
Can we pretend that airplanes
In the night skies
Like shooting stars
I can really use a wish right now (wish right now, wish right now) (Dreamin', I'm fallin, dreamin', I'm fallin') Lets pretend like its 98, like I'm eating lunch off of Styrofoam trays
Trying to be the next rapper coming out the A
Hoping for a record deal, to re-know my pain
Now lets pretend like I'm on the stage
And when my beat drops everybody goes insane (OK)
And everybody know my name (B.o.B)
And everywhere I go people wanna hear me sang
Oh yea and I just dropped my new album
On the first week I did 500 thousand
Gold in the spring and diamond in the fall
And then a world tour just to top it all off
And let's pretend like they call me the greatest
Selling out arenas with big a** stages
And everybody loved me and no one ever hated
Lets try to use imagination [Chorus] OK, let's pretend like this never happened
Like I never had a dream of being a rapper
Like I didn't write raps in all of my cla**es
Like I never used to runaway into the blackness
Now lets pretend like it was all-good
Like I didn't live starring in a notebook
Like I did the things I probably knew I should
But I didn't have neighbors that's why they call it hood
Now lets pretend like I ain't got a name
Before they ever called me B.o.B or a.k.a Bobby Ray
I'm talking back before the mixtapes
Before the videos and the deals and the fame
Before they ever once compared me to Andre



Before I ever got Myspace
Before they ever noticed my face
So let's just pretend and make wishes out of airplanes [Chorus] (And it seems like yesterday it was just a dream, but those days are gone they're just memories) Let's pretend Marshall Mathers never picked up a pen
Let's pretend things would've been no different
Pretend he procrastinated had no motivation
Pretend he just made excuses that
Was so paper thin they could blow away wit the wind
Marshall you never gone make it,
Makes no sense to play the game it ain't no way that'll you win
Pretend he just stand out side all day and play with his friends
Pretend he even had a friend to say was his friend
And it wasn't time to move in school no changing again
He wasn't socially awkward but as strange as a kid
He had a father and his mother wasn't crazy as sh-t
And he never dreamed he can ripped stadiums he just lazy as sh**
F-ck a talent show in the gymnasium b**h
You won't amount to sh-t quit day dreaming kid
You need to get ya cranium check you thinking like an alien
It just ain't realistic
Now pretend they ain't just make him angry with this sh-t
And there was no one he could even aim when he's pissed with
And his alarm went off to wake him but he didn't make it to the rap Olympics
Slept through his plane and he missed it
He's gonna have a hard time explaining to Haley and Laney these food stamps and W-I-C sh**
Cause he never risked sh-t he hoped and he wished it
But it didn't fall in his lap he ain't even here he pretends that [Chorus]",eminem
