,title,links,artist,song_lyric
52,Black Diamond Bay,https://lyrics.az/bob-dylan/desire/black-diamond-bay.html,bob_dylan,"Up on the white veranda
She wears a necktie and a Panama hat
Her pa**port shows another face
From another time and place
She looks nothing like that
And all the remnants of her recent past
Are scattered in the wild wind
She walks across the marble floor
Where a voice from the gambling room is calling her to come on in
She smiles, walks the other way
As the last ship sails and the moon fades away
From Black Diamond Bay.
As the morning light breaks open the Greek comes down
And he asks for a rope and a pen that will write
""Pardon monsieur"" the desk clerk says
Carefully removes his fez
""Am I hearing you right ?""
And as the yellow fog is lifting
The Greek is quickly heading for the second floor
She pa**es him on the spiral staircase
Thinking he's the Sovjet Amba**ador
She starts to speak, but he walks away
As the storm clouds rise and the palm branches away
On Black Diamond Bay.
A soldier sits beneath the fan
Doing business with a tiny man who sells him a ring
Lightning strikes, the light blow out
The desk clerk wakes and begins to shout
""Can you see anything ?""
Then the Greek appears on the second floor
In his bare feet with a rope around his neck
While a loser in the gambling room lights up a candle
Says ""Open up another deck""
But the dealer say ""Attendez-vous, s'il vous pl it""
As the rain beats down and the cranes fly away
From Black Diamond Bay.
The desk clerk heard the woman laugh
As he looked around the aftermath and the soldier got tough
He tried to grab the woman's hand
Said, ""Here's a ring it cost a grand""
She said, ""That ain't enough""
Then she ran upstairs to pack her bags
While a horse-drawn taxi waited at the curb



She pa**ed the door that the Greek had locked
Where a handwritten sign read, ""Do not disturb""
She knocked on it anyway
As the sun went down and the music did play
On Black Diamond Bay.
""I've got to talk to someone quick !""
But the Greek said, ""Go away"" and he kicked the chair to the floor
He hung there from the chandelier
She cried, ""Help there's danger near
Please open op the door""
Then the volcano erupted
And the lava flowed down from the mountain high above
The soldier and the tiny man were crouched in the corner
Thinking of forbidden love
But the desk clerk said ""It happens every day""
As the stars fell down and the fields burned away
On Black Diamond Bay.
As the island slowly sank
The loser finally broke the bank in the gambling room
The dealer said ""It's too late now
You can take you money, but I don't know how
You'll spend it in the tomb""
The tiny man bit the soldier's ear
As the floor caved in and the boiler in the basemen blew
While she's out on the balcony where a stranger tell her
""My darling je vous aime beacoup""
She sheds a tear and then begins to pray
As the fire burns on and the smoke drifts away
From Black Diamond Bay.
I was siting home alone one night in LA
Watching old Cronkite on the seven o'clock news
It seems there was an earthquake that
Left nothing but a Panama hat
And a pair of old Greek shoes
Didn't seem like much was happening
So I turned it off and went to grab another beer
Seems like every time you turn around
There's another hard-luck story that you're gonna hear
And there's really nothing anyone can say
And I never did plan to go anyway
To Black Diamond Bay."
53,Buckets Of Rain,https://lyrics.az/bob-dylan/blood-on-the-tracks/buckets-of-rain.html,bob_dylan,"Buckets of rain
Buckets of tears
Got all them buckets coming out of my ears
Buckets of moonbeams in my hand
You got all the love honey baby
I can stand.
I been meek
And hard like and oak
I seen pretty people disappear like smoke
Friends will arrive friends will disappear
If you want me honey baby
I'll be there.
I like your smile
And your fingertips
I like the way that you move your lips



I like the cool way you look at me
Everything about you is bringing me
Misery.
Little red wagon
Little red bike
I ain't no monkey but I know what I like
I like the way you love me strong and slow
I'm taking you with me honey baby
When I go.
Life is sad
Life is a bust
All ya can do is do what you must
You do what you must do and ya do it well
I'll do it for you honey baby
Can't you tell ?"
54,Ain't No More Cane,https://lyrics.az/bob-dylan/the-basement-tapes/aint-no-more-cane.html,bob_dylan,"Ain't no more cane on the brazos
Oh, oh, oh, oh...
Its all been ground down to mola**es
Oh, oh- oh, oh- oh...
You shoulda been on the river in 1910
They were driving the women just like they drove the men.
Go down old hannah, don'cha rise no more
Don't you rise up til judgment day's for sure
Ain't no more cane on the brazos



Its all been ground down to mola**es
Captain, don't you do me like you done poor old shine
Well ya drove that bully til he went stone blind
Wake up on a lifetime, hold up your own head
Well you may get a pardon and then you might drop dead
Ain't no more cane on the brazos
Its all been ground down to mola**es.
"
55,The Water Is Wide,https://lyrics.az/bob-dylan/the-bootleg-series-vol-5-bob-dylan-live-1975/the-water-is-wide.html,bob_dylan,"The water is wide and I can't cross over
Neither have I wings that I could fly
Build me a boat that can carry two
And both shall row my love and I
There is a ship and it sails on the sea
Loaded deep as deep can be
But not as deep as the love I'm in
I know not if I sink or swim



I leaned my back up against an oak
Thinkin' it was a trusty tree
But first it bent and then it broke
Just like my own false love to me
Oh love is gentle, love is kind
Gay as a j**el when first it's new
But love grows old and waxes cold
And fades away like some morning dew"
56,Endless Highway,https://lyrics.az/bob-dylan/before-the-flood/endless-highway.html,bob_dylan,"J. r. robertson
Take a silver dollar and put it in your pocket,
Never let it slip away.
Always be a man, not a boy gone astray.
When ya get half cra-zy from the august heat
Or on a frozen, rotted road
With no one to complain to about your achin' feet.
Chorus:
You're gonna walk that endless highway,
Walk that high-way till you die.
All you children goin' my way,
Better tell your home-life sweet goodbye.
When i see a detour up ahead,



Well, i leave it far behind,
Who knows what you're apt to find there.
With the cost of livin, and the price of dyin',
Well it look like t'me this time i wont be buyin'
Chorus
When they get a scapegoat by the throat,
It's hard labour and cold beans.
If ya get away real quick,
You'll be eatin from the poison peanut machine.
Well, i sing by night, wander by day.
I'm on the road and it looks like i'm here to stay.
Chorus
"
57,Dirge,https://lyrics.az/bob-dylan/planet-waves/dirge.html,bob_dylan,"I hate myself for loving you and the weakness that it showed
You were just a painted face on a trip down to suicide road
The stage was set, the lights went out all around the old hotel
I hate myself for loving you and I'm glad the curtain fell.
I hate that foolish game we played and the need that was expressed
And the mercy that you showed to me, whoever would have guessed
I went out on Lower Broadway and I felt that place within
That hollow place where martyrs weep and angels play with sin.
Heard your songs of freedom and man forever stripped
Acting out his folly while his back is being whipped
Like a slave in orbit he's beaten 'til he's tame
All for a moment's glory and it's a dirty, rotten shame.



There are those who worship loneliness, I'm not one of them
In this age of fibergla** I'm searching for a gem
The crystall ball upon the wall hasn't shown me nothing yet
I've paid the price of solitude but at least I'm out of debt.
I can't recall a useful thing you ever did for me
'Cept pat me on the back one time when I was on my knees
We stared into each other's eyes 'till one of us would break
No use to apologize, what difference would it make ?
So sing your praise of progress and of the Doom Machine
The naked truth is still taboo whenever it can be seen
Lady Luck who shines on me, will tell you where I'm at
I hate myself for loving you but I should get over that."
58,A Fool Such As I,https://lyrics.az/bob-dylan/dylan/a-fool-such-as-i.html,bob_dylan,"Now and then there's a fool such as I
Pardon me if I'm sentimental, came to say goodbye
Don't be angry, don't be angry with me, should I cry
When you are gone, I will dream a little dream as years go by
Now and then there is a fool, a fool such as I.
Now and then there's a fool such as I am over you
You taught me how to love and now you happened to be untrue
I am a fool but I love you, dear, yes I will until the day I die.
Now and then there is a fool, a fool such as I.
Pardon me if I'm sentimental, came to say goodbye
Don't be angry, don't be angry with me, should I cry



When you are gone, when you are gone, I will dream a little
I will dream as years go by
Now and then, now and then there is a fool, a fool such as I.
Now and then there's a fool, a fool such as I am over you
You taught me how to love and now you say that we are through
I am a fool, yes, but I love you dear, I will love you dear
Till the day, till the day I die
Now and then, now and then there is a fool, a fool such as I.
Now and then there is a fool, a fool such as I.
Now and then there is a fool, a fool such as I."
59,Main Title Theme (Billy),https://lyrics.az/bob-dylan/pat-garrett-billy-the-kid/main-title-theme-billy.html,bob_dylan,Instrumental
60,Knockin' On Heaven's Door (Remastered),https://lyrics.az/bob-dylan/pat-garrett-billy-the-kid-soundtrack-from-the-motion-picture-remastered/knockin-on-heavens-door-remastered.html,bob_dylan,"[Verse 1]
Mama, take this badge off of me
I can't use it anymore
It's getting dark, too dark to see
I feel I'm knocking on heaven's door
[Chorus]
Knock, knock, knocking on heaven's door
Knock, knock, knocking on heaven's door
Knock, knock, knocking on heaven's door
Knock, knock, knocking on heaven's door
[Verse 2]



Mama, put my guns in the ground
I can't shoot them anymore
That long black cloud is coming down
I feel I'm knocking on heaven's door
[Chorus]
Knock, knock, knocking on heaven's door
Knock, knock, knocking on heaven's door
Knock, knock, knocking on heaven's door
Knock, knock, knocking on heaven's door"
61,Billy (main Title Theme),https://lyrics.az/bob-dylan/pat-garrett-billy-the-kid-soundtrack/billy-main-title-theme.html,bob_dylan,"Instrumental
"
62,Billy 7,https://lyrics.az/bob-dylan/pat-garrett-and-billy-the-kid/billy-7.html,bob_dylan,"Spend the night with some sweet señorita
Into her dark hallway she will lead you
In some lonesome shadow she might greet you
Billy, you're so doggone far away from home
They say that Pat Garrett's got your number
Sleep with one eye open when you slumber 



Every little sound just might be thunder
Thunder from the barrel of his gun
Maybe you will find yourself tomorrow
Drinking in some bar to hide your sorrow
Spending the time that you borrow
Figuring a way to get back home"
63,All I Really Want To Do,https://lyrics.az/bob-dylan/bob-dylans-greatest-hits-vol-2/all-i-really-want-to-do.html,bob_dylan,"I ain't lookin' to compete with you,
Beat or cheat or mistreat you,
Simplify you, cla**ify you,
Deny, defy or crucify you.
All i really want to do
Is, baby, be friends with you.
No, and i ain't lookin' to fight with you,
Frighten you or tighten you,
Drag you down or drain you down,
Chain you down or bring you down.
All i really want to do
Is, baby, be friends with you.
I ain't lookin' to block you up
Shock or knock or lock you up,
an*lyze you, categorize you,
Finalize you or advertise you.
All i really want to do
Is, baby, be friends with you.
I don't want to straight-face you,



Race or chase you, track or trace you,
Or disgrace you or displace you,
Or define you or confine you.
All i really want to do
Is, baby, be friends with you.
I don't want to meet your kin,
Make you spin or do you in,
Or select you or dissect you,
Or inspect you or reject you.
All i really want to do
Is, baby, be friends with you.
I don't want to fake you out,
Take or shake or forsake you out,
I ain't lookin' for you to feel like me,
See like me or be like me.
All i really want to do
Is, baby, be friends with you.
"
64,"Guns, the Falcon's Mouthbook & Gashcat Unpunished",https://lyrics.az/bob-dylan/tarantula/guns-the-falcons-mouthbook-gashcat-unpunished.html,bob_dylan,"arethacrystal jukebox queen of hymn & him diffused in drunk transfusion wound would heed sweet soundwave crippled & cry salute to oh great particular el dorado reel & ye battered personal god but she cannot she the leader of whom when ye follow, she cannot she has no back she cannot . . . beneath black flowery railroad fans & fig leaf shades & dogs of all nite joes, grow like arches & cures the harmonica battalions of bitter cowards, bones & bygones while what steadier louder the moans & arms of funeral landlord with one pa**ionate kiss rehearse from dusk & climbing into the bushes with some favorite enemy ripping the postage stamps & crazy mailmen & waving all rank & familiar ambition than that itself, is needed to know that mother is not a lady . . . aretha with no goals, eternally single & one step soft of heaven/ let it be understood that she owns this melody along with her emotional diplomats & her earth & her musical secrets
the censor in a twelve wheel drive semi
stopping in for donuts & pinching the
waitress/ he likes his women raw & with
syrup/ he has his mind set on becoming
a famous soldier
man*script nitemare of cut throat high & low & behold the prophesying blind allegiance to law fox, monthly cupid & the intoxicating ghosts of dogma . . . nay & may the boatmen in bathrobes be banished forever & anointed into the shelves of alive hell, the unimaginative sleep, repitition without change & fat sheriffs who watch for doom in the mattress . . . hallaluyah & bossman of the hobos cometh & ordaining the spiritual gypsy davy camp now being infiltraded by foreign dictator, the pink FBI & the interrogating unknown failures of peacetime as holy & silver & blessed with the texture of kaleidoscope & the sandal girl . . . to dream of dancing pillhead virgins & wandering apollo at the pipe organ/ unscientific ramblers & the pretty things lucky & lifting their lips & handing down looks & regards from the shoulders of adam & eve's minstrel peekaboo . . . pa**ing on the chance to bludgeon the tough spirits & the deed holders into fishlike buffoons & yanking ye erratic purpose . . . surrendering to persuasion, the crime against people, that be ranked alongside murder & while doctors, teachers, bankers & sewer cleaners fight for their rights, they must now be horribly generous . . . & into the march now where tab hunter leads with his thunderbird/ pearl bailey stomps him against a buick & where poverty, a perfection of neptune's unused clients, plays hide & seek & escaping into the who goes there? & now's not the time to act silly, so wear your big boots & jump on the garbage clowns, the hourly rate & the enema men & where junior senators & goblins rip off tops of question marks & their wives make pies & go now & throw some pies in the face & ride the blinds & into aretha's religous thighs & movement find ye your nymph of no conscience & bombing out your young sensitive dignity just to see once & for all if there are holes & music in the universe & watch her tame the sea horse/ aretha, pegged by choir boys & other pearls of mamas as too gloomy a much of witchy & dont you know no happy songs
the lawyer leading a pig on a leash
stopping in for tea & eating the censor's
donut by mistake/ he likes to lie about
his age & takes his paranoia seriously
the hospitable grave being advertised & given away in whims & journals the housewife sits on. finding herself financed, ruptured but never censored in & also never flushing herself/ she denies her corpse the courage to crawl - close his own door, the ability to die of bank robbery & now catches the heels of old stars making scary movies on her dirt & her face & not everybody can dig her now. she is private property . . . bazookas in the nest & weapons of ice & of weatherproof flinch & they twitter, make scars & k** babies among lady shame good looks & her constant foe, tom sawyer of the breakfast cereal causing all females paying no attention to this toilet ma**acre to be hereafter called LONZO & must walk the streets of life forever with lazy people having nothing to do but fight over women . . . everybody knows by now that wars are caused by money & greed & charity organizations/ the housewife is not here. she is running for congress
the senator dressed like an austrian
sheep, stopping in for coffee & insulting
the lawyer/ he is on a prune diet &
secretly wishes he was bing crosby
but would settle for being a close
relative of edgar bergen
pa**ing the sugar to iron man of the bottles who arrives with a grin & a heatlamp & he's pushing ""who dunnit"" bu*tons this year & he is a love monger at first sight . . . you have seen him sprout up from a dumb hill bully into a bunch of backslap & he's wise & he speaks to everyone as if they just answered the door/ he dont like people that say he comes from the monkeys but nevertheless he is dull & he is destroyingly boring . . . while Allah the cook scrapes hunger from his floor & pounding it into the floating dishes with roaring & the rest of the meatheads praising each other's power & argue over acne & recite calendars & pointing to each other's garments & liquid & disperse into segments & die crazy d**hs & bellowing farce mortal farm vomit & why for Jesus Christ be Just another meathead? when all the tontos & heyboy lose their legs trying to frug while kemosabe & mr palladin spend their off hours remaining separate but equal & anyway why not wait for laughter to straighten the works out meantime & WOWEE smash & the rage of it all when former lover cowboy hanging upside down & Suzy Q. the angel putting new dime into this adoption machine as out squirts a symbol squawking & freezing & crashing into the bowels of some hideous soap box & even tho youre belonging to no political party, youre now prepared, prepared to remember something about something
the chief of police holding a bazooka
with his name engraved on it. coming in
drunk & putting the barrel into the face
of the lawyer's pig. once a wife beater,
he became a professional boxer & received
a club foot/ he would literally like to
become an executioner. what he doesnt know
is that the lawyer's pig has made friends
with the senator
gambler's pa**ion & his slave, the sparrow & he's ranting from a box of platform & mesmerizing this ball of daredevils to stay in the morning & dont bust from the factories/ everyone expecting to be born with whom they love & theyre not & theyve been let down, theyve been lied to & now the organizers must bring the oxen in & dragging leaflets & gangrene enthusiasm, ratfinks & suicide tanks from the pay phones to the housing developments & it usually starts to rain for a while . . . little boys cannot go out & play & new men in bulldozers come in every hour delivering groceries & care packages being sent from las vegas . . . & nephews of the coffee bean expert & other favorite sons graduating with a pompadour & cum laude - praise be & a wailing farewell to releasing the hermit & beautifully ugly & fingering eternity come down & save your lambs & butchers & strike the roses with its rightful patsy odor . . . & grampa scarecrow's got the tiny little wren & see for yourself while saving him too/ look down oh great Romantic. you who can predict from every position, you who know that everybody's not a Job or a Nero nor a J. C. Penny . . . look down & seize your gambler's pa**ion, make high wire experts into heroes, presidents into con men, turn the eventual . . . but the hermits being not talking & lower cla** or insane or in prison . . . & they dont work in the factories anyway



the good samaritan coming in with the
words ""round & round we go"" tattooed on
his cheek/ he tells the senator to stop
insulting the lawyer/ he would like to
be an entertainer & brags that he is
one of the best strangers around, the
pig jumps on him & starts eating his
face
illiterate coins of two head wrestling with window washer who's been reincarnated from a garden hoe & after once being pushed around happily & casually hitting a rock once in a while is now bitter hung up on finding some inferior. he bites into the window ledge & by singing ""what'll we do with the baby-o"" to thirsty peasant girl wanting a drink from his pail, he is thinking he is some kind of success but he's getting his kicks telling one of the two headed coins that tom jefferson used to use him around the house when the bad stuff was growing . . . the lawrence welk people inside the window, theyre running the city planning division & they hibernate & feeding their summers by conversing with poor people's shadows & other ambulance drivers, & they dont even notice this window washer while the families who tell of the boogey men & theyre precious & there's pictures of them playing golf & getting blacker & they wear oil in the window washer's union hall & these people consider themselves gourmets for not attending charlie starkweather's funeral ye gads the champagne being appropriate pagan & the buffalo, tho the restaurant owners are vague about it, is fast disappearing into violence/ soon there will be but one side of the coin & mohammed wherever he comes from, cursing & windows washers falling & then no one will have any money . . . broad save the clean, the minorities & liberace's countryside.
the truck driver coming in with a carpet
sweeper under his eyes/ everybody says
""hi joe"" & he says ""joe the fellow that
owns this place i'm just a scientist. i
aint got no name"" the track driver hates
anybody that carries a tennis racket/ he
drinks all the senator's coffee & proceeds
to put him in a headlock
first you snap your hair down & try to tie up the kicking voices on a table & then the sales department people with names like Gus & Peg & Judy the Wrench & Nadine with worms in her fruit & Bernice Bearface blowing her brains on Butch & theyre all enthused over locker rooms & vegetables & Muggs he goes to sleep on your neck talking shop & divorces & headline causes & if you cant say get off my neck, you just answer him & wink & wait for some morbid reply & the liberty bell ringing when you dont dare ask yourself how do you feel for God's sake & what's one more face? & the difference between a lifetime of goons & holes, company pigs & beggars & cancer critics learning yoga with raving petty gangsters in one act plays with V-eight engines all being tossed in the river & combined in a stolen mirror . . . compared to the big day when you discover lord byron shooting craps in the morgue with his pants off & he's eating a picture of jean paul belmondo & he offers you a piece of green lightbulb & you realize that nobody's told you about This & that life is not so simple after all . . . in fact that it's more than something to read & light cigarettes with . . . Lem the Clam tho, he really gives a damn if dale really does get nailed slamming down the scotch & then going outside with Maurice, who aint the Peoria Kid & dont look the same way as they do in Des Moines, Iowa & good old debbie, she comes along & both her & dale, they start shacking up in the newspapers & jesus who can blame 'em & Amen & oh lordy, & how the parades dont need your money baby . . . it's the confetti & one george washington & Nadine who comes running & says where's Gus? & she's salty about the bread he's been making off her worms while dollars becoming pieces of paper . . . but people k** for paper & anyway you cant buy a thrill with a dollar as long as pricetags, the end of the means & only as big as your fist & they dangle from a pot of golden rainbow . . . which attacks & which covers the saddles of noseless poets & wonder blazing & somewhere over the rainbow & blinding my married lover into the ovation maniacs/cremating innocent child into scrapheap for vicious controversy & screwball & who's to tell charlie to stop & not come back for garbage men arent serious & they gonna get murdered tomorrow & next march 7th by the same kids & their fathers & their uncles & all the rest of these people that would make leadbelly a pet . . . they will always k** garbage men & wiping the smells but this rainbow, she goes off behind a pillar & sometimes a tornado destroys the d**tores & the floods bring polio & leaving Gus & Peg twisted in the volleyball net & Butch hiding in madison square garden . . . Bearface dead from a flying piece of gra**! I.Q. - somewhere in the sixties & twentieth century & so sing aretha . . . sing mainstream into orbit! sing the cowbells home! sing misty . . . sing for the barber & when your found guilty of not owning a cavalry & not helping the dancer with laryngitis . . . misleading valentino's pirates to the indians or perhaps not lending a hand to the deaf pacifist in his sailor jail . . . it then must be time for you to rest & learn new songs . . . forgiving nothing for you have done nothing & make love to noble scrubwoman
what a drag it gets to be. writing
for this chosen few. writing for any-
one cpt you. you, daisy mae, who are
not even of the ma**es . . . funny thing,
tho, is that youre not even dead yet . . .
i will nail my words to this paper,
an fly them on to you. an forget about
them . . . thank you for the time.
youre kind.
love an kisses
your double
Silly Eyes (in airplane trouble)"
65,Day Of The Locusts,https://lyrics.az/bob-dylan/new-morning/day-of-the-locusts.html,bob_dylan,"Oh the benches were stained with tears and perspiration
The birdies were flying from tree to tree
There was little to say, there was no conversation
As I stepped to the stage to pick up my degree
And the locusts sang off in the distance
Yeah the locusts sang such a sweet melody
Oh, the locusts sang off in the distance
Yeah, the locusts sang and they were singing for me.
I glanced into the chamber where the judges were talking
Darkness was everywhere, it smelled like a tomb
I was ready to leave, I was already walkin'
But the next time I looked there was light in the room
And the locusts sang, yeah, it give me a chill
Oh, the locusts sang such a sweet melody
Oh, the locusts sang their high whinning trill
Yeah, the locusts sang and they were singing for me.
Outside of the gates the trucks were unloadin'



The weather was hot, a-nearly 90 degrees
The man standin' next to me, his head was exploding
Well, I was prayin' the pieces wouldn't fall on me
Yeah,the locusts sang off in the distance
Yeah the locusts sang such a sweet melody
Oh, the locusts sang off in the distance
And the locusts sang and they were singing for me.
I put down my robe, picked up my diploma
Took hold of my sweetheart and away we did drive
Straight for the hills, the black hills of Dakota
Sure was glad to get out of there alive
And the locusts sang, yeah, it give me a chill
Yeah, the locusts sang such a sweet melody
And the locusts sang with a high whinning trill
Yeah, the locusts sang and they were singing for me
Singing for me, well, singing for me."
66,Alberta #1,https://lyrics.az/bob-dylan/self-portrait/alberta-1.html,bob_dylan,"Alberta, let your hair hang low, Alberta, let your hair hang low
I'll give you more gold than your apron can hold
If you'll only let your hair hang low.
Alberta, what's on your mind, Alberta, what's on your mind ?
You keep me worried and bothered all of the time
Alberta, what's on your mind ?
Alberta, don't you treat me unkind, Alberta, don't you treat me unkind ?



Oh my heart is sad because I want you so bad
Alberta, don't you treat me unkind ?
Alberta, let your hair hang low, Alberta, let your hair hang low
I'll give you more gold than your apron can hold
If you'll only let your hair hang low."
67,Alberta #2,https://lyrics.az/bob-dylan/selfportrait/alberta-2.html,bob_dylan,"Alberta, let your hair hang low, Alberta, let your hair hang low,
I'll give you more gold than your apron can hold
If you'll only let your hair hang low.
Alberta, what's on your mind, Alberta, what's on your mind ?
You keep me worried and bothered all of the time
Alberta, what's on your mind ?
Alberta, don't you treat me unkind, Alberta, don't you treat me unkind ?



My heart is so sad because I want you so bad
Alberta, don't you treat me unkind ?
Alberta, let your hair hang low, Alberta, let your hair hang low,
I'll give you more gold than your apron can hold
If you'll only let your hair hang low."
68,Girl From The North Country,https://lyrics.az/bob-dylan/nashville-skyline/girl-from-the-north-country.html,bob_dylan,"If you're traveling in the north country fair
Where the winds hit heavy on the borderline
Remember me to one who lives there
For she was once a true love of mine.
Well, if you go when the snowflakes storm
When the rivers freeze and summer ends
Please see for me if she's wearing a coat so warm
To keep her from the howlin' winds.
Please see from me if her hair hanging down
If it curls and flows all down her breast



Please see from me if her hair hanging down
That's the way I remember her best.
Well, if you're traveling in the north country fair
Where the winds hit heavy on the borderline
Please say hello to one who lives there
She once was a true love of mine.
If you're travelin' in the north country fair
Where the winds hit heavy on the borderline
Remember me to one who lives there
She once was a true love of mine."
69,Positively 4th Street,https://lyrics.az/bob-dylan/bob-dylans-greatest-hits/positively-4th-street.html,bob_dylan,"You got a lotta nerve
To say you are my friend
When i was down
You just stood there grinning
You got a lotta nerve
To say you gota helping hand to lend
You just want to be on
The side that's winning
You say i let you down
You know it's not like that
If you're so hurt
Why then don't you show it
You say you lost your faith
But that's not where it's at
You had no faith to lose
And you know it
I know the reason
That you talk behind my back
I used to be among the crowd
You're in with
Do you take me for such a fool
To think i'd make contact
With the one who tries to hide
What he don't know to begin with
You see me on the street



You always act surprised
You say, ""how are you?"" ""good luck""
But you don't mean it
When you know as well as me
You'd rather see me paralyzed
Why don't you just come out once
And scream it
No, i do not feel that good
When i see the heartbreaks you embrace
If i was a master thief
Perhaps i'd rob them
And now i know you're dissatisfied
With your position and your place
Don't you understand
It's not my problem
I wish that for just one time
You could stand inside my shoes
And just for that one moment
I could be you
Yes, i wish that for just one time
You could stand inside my shoes
You'd know what a drag it is
To see you
"
70,All Along the Watchtower,https://lyrics.az/bob-dylan/john-wesley-harding/all-along-the-watchtower.html,bob_dylan,"""There must be some way out of here""
Said the joker to the thief
""There's too much confusion
I can't get no relief
Businessmen, they drink my wine
Plowmen dig my earth
None of them along the line
Know what any of it is worth""
""No reason to get excited""
The thief, he kindly spoke
""There are many here among us
Who feel that life is but a joke 



But you and I, we've been through that
And this is not our fate
So let us not talk falsely now
The hour is getting late""
All along the watchtower
Princes kept the view
While all the women came and went
Barefoot servants too
Outside in the distance
A wildcat did growl
Two riders were approaching
The wind began to howl"
71,Absolutely Sweet Marie,https://lyrics.az/bob-dylan/blonde-on-blonde/absolutely-sweet-marie.html,bob_dylan,"Well, your railroad gate, you know I just can't jump it
Sometimes it gets so hard, you see
I'm just sitting here beating on my trumpet
With all these promises you left for me
But where are you tonight, sweet Marie ?
Well, I waited for you when I was half sick
Yes, I waited for you when you hated me
Well, I waited for you inside of the frozen traffic
When you knew I had some other place to be
Now where are you tonight, sweet Marie ?
Well, anybody can be just like me, obviously
But then, now again, not too many can be like you, fortunately.
Well, six white horses that you did promise
Were fin'ly delivered down to the penitentiary
But to live outside the law, you must be honest



I know you always say that you agree
But where are you tonight, sweet Marie ?
Well I don't know how it happened
But the river-boat captain he knows my fate
But ev'rybody else, even yourself
They're just gonna have to wait.
Well, I got the fever down in my pockets
The Persian drunkard, he follows me
Yes, I can take him to your house but I can't unlock it
You see, you forgot to leave me with the key
Oh, where are you tonight, sweet Marie ?
Now, I been in jail when all my mail showed
That a man can't give his address out to bad company
And now I stand here lookin' at your yellow railroad
In the ruins of your balcony
Wond'ring where you are tonight, sweet Marie ?"
72,Bob Dylan's 115th Dream,https://lyrics.az/bob-dylan/bringing-all-back-home/bob-dylans-115th-dream.html,bob_dylan,"I was riding on the Mayflower
When I thought I spied some land
I yelled for Captain Arab
I have yuh understand
Who came running to the deck
Said, ""Boys, forget the whale
Look on over yonder
Cut the engines
Change the sail
Haul on the bowline""
We sang that melody
Like all tough sailors do
When they are far away at sea.
""I think I'll call it America""
I said as we hit the land
I took a deep breath
I fell down, I could not stand
Captain Arab he started
Writing up some deeds
He said, ""Let's set up a fort
And start buying the place with beads""
Just then this cop comes down the street
Crazy as a loon
He throw us all in jail
For carryin' harpoons.
Ah me I busted out
Don't even ask me how
I went to get some help
I walked by a Guernsey cow
Who directed me down
To the Bowery slums
Where people carried signs around
Saying, ""Ban the bums""
I jumped right into line
Sayin' ""I hope that I'm not late""
When I realized I hadn't eaten
For five days straight.
I went into a restaurant
Lookin' for the cook
I told him I was the editor
Of a famous etiquette book
The waitress he was handsome
He wore a powder blue cape
I ordered some suzette, I said
""Could you please make that crepe""
Just then the whole kitchen exploded
From boillin' fat
Food was flying anywhere
And I left without my had.
Now, I didn't mean to be nosy
But I went into a bank
To get some bail for Arab
And all the boys back in the tank
They asked me for some collateral
And I pulled down my pants
They threw me in the alley
When up comes this girl from France
Who invited me to her house
I went, but she had a friend
Who knocked me out
And robbed my boots
And I was on the street again.
Well, I rapped upon a house
With the US flag upon display
I said, ""Could you help me out
I got some friends down the way
"" The man says, ""Get out of here
I'll tear you limp from limb""
I said, ""You know they refused Jesus, too""



He said, ""You're not Him
Get out of here before I break your bones
I ain't your pop""
I decided to have him arrested
And I went lookin for a cop.
I ran right outside
And I hopped inside a cab
I went out the other door
This Englishman said, ""Fab""
As he saw me leap a hot dog stand
And a chariot that stood
Parked across from a building
Advertising brotherhood
I ran right through the front door
Like a hobo sailor does
But it was just a funeral parlor
And the man asked me who I was.
I repeated that my friends
Where all in jail, with a sigh
He gave me his card
He said, ""Call me if they die""
I shook his hand and said goodbye
Ran out to the street
When a bowling ball came down the road
And knocked me off my feet
A pay phone was ringing
It just about blew my mind
When I picked it up and said hello
This foot came through the line.
Well, by this time I was feed up
At tryin'g to make a stab
At bringin' back any help
For my friends and captain Arab
I decided to flip a coin
Like either heads or tails
Would let me know if I should go
Back to the ship or back to jail
So I hooked my sailor suit
And I got a coin to flip
It came up tails
It rhymed with sails
So I made it back to the ship.
Well, I got back and took
The parkin' ticket off the mast
I was ripping it to shreds
When this coastguard boat went past
They asked me my name
And I said, ""Captain Kidd""
They believed me but
They wanted to know
What exactly that I did
I said for the Pope of Eruke
I was employed
They let me go right away
They were very paranoid.
Well, the last I heard of Arab
He was stuck on a whale
That was married to the deputy
Sheriff of the jail
But the funniest thing was
When I was leavin' the bay
I saw three ships a-sailin'
There were all heading my way
I asked the captain what his name was
And how come he didn't drive a truck
He said his name was Columbus
I just said, ""Good luck""."
